MONTH,YEAR,AIRLINE_CODE,FL_NUMBER,ORIGIN,DEST,SCHEDULED_DEPARTURE,DEP_DELAY,SCHEDULED_ARRIVAL_TIME,ARR_DELAY,CANCELLED,DISTANCE
3,20,WN,1392,RNO,LAS,2150,0,2300,-1,0,345
4,19,DL,2064,ATL,MLB,1246,-2,1416,-16,0,442
2,23,AA,2715,TPA,PHL,1726,-9,1955,-14,0,920
11,19,UA,2089,PIT,DEN,700,-3,835,-12,0,1290
5,21,DL,428,JFK,SAN,710,0,1022,-19,0,2446
8,23,AA,440,DFW,LGA,556,-2,1031,-13,0,1389
6,23,9E,5164,MSP,CLE,2045,-4,2347,-16,0,622
5,23,DL,726,DTW,SYR,2135,-1,2253,5,0,374
6,19,YV,6287,SAT,IAH,1618,-5,1723,-8,0,191
8,19,WN,2116,CLT,BNA,1820,150,1845,139,0,328
1,22,DL,2976,ATL,SAT,810,-5,955,-17,0,874
1,23,WN,1086,BNA,MCO,825,2,1120,1,0,616
6,21,DL,1587,ATL,PWM,1115,6,1352,-2,0,1027
5,22,UA,2490,MSP,DEN,906,-8,1017,-13,0,680
12,22,WN,3102,MCO,STL,650,0,820,6,0,882
3,21,WN,7,LBB,DAL,630,-2,740,-10,0,293
8,22,DL,1390,SNA,SLC,1320,-12,1612,-5,0,588
3,19,UA,1957,IAH,SJC,945,-5,1155,3,0,1608
12,19,AA,2452,LAX,ORD,615,-3,1225,-2,0,1744
4,22,AS,871,HNL,ANC,2045,7,500,2,0,2777
8,22,WN,2821,MCI,OAK,1445,2,1625,-14,0,1489
7,19,WN,3423,MCO,MSY,2330,50,5,47,0,551
12,20,YX,5591,ATL,HHH,1515,-7,1623,-7,0,238
2,22,AA,1736,CLT,BDL,915,11,1116,4,0,644
10,19,OO,3803,JFK,ORD,1559,1,1752,-13,0,740
10,19,WN,1235,MEM,MDW,1855,17,2035,-2,0,480
2,21,DL,660,MIA,MSP,1435,-5,1725,-5,0,1501
3,22,OO,3810,HLN,SLC,554,-4,735,-19,0,402
4,19,AA,656,CLT,MSY,1434,-4,1541,-21,0,651
2,22,MQ,4058,MSY,MIA,1549,-2,1841,0,0,675
8,19,WN,1003,IND,PHX,655,0,740,-21,0,1488
8,20,AA,559,PHX,SAN,1736,-6,1845,-15,0,304
6,22,WN,1511,LAX,SMF,515,-5,635,6,0,373
5,21,YX,5602,LGA,ORD,1145,11,1328,-4,0,733
5,19,MQ,3861,MIA,TLH,1335,-5,1500,19,0,402
7,22,WN,745,HOU,DEN,2035,11,2220,-14,0,883
4,22,UA,1185,ORD,SYR,1906,-5,2159,-18,0,607
12,20,F9,681,MCO,DEN,2149,-8,2349,-9,0,1546
8,22,OH,5517,JAX,PHL,1030,-14,1244,-18,0,742
8,23,OO,5472,CAK,ORD,1226,-9,1304,-25,0,343
9,19,OO,3422,SAN,FAT,1405,-8,1525,-19,0,314
3,22,UA,2358,IAH,SAN,942,14,1121,-7,0,1303
2,22,WN,390,MCO,BWI,940,0,1155,-27,0,787
2,20,YX,6010,MCI,BOS,600,-3,1014,-2,0,1256
8,21,OO,3142,PHX,OKC,930,-8,1352,-17,0,833
2,22,OO,4679,BNA,ORD,1645,,1846,,1,409
6,22,F9,2434,TPA,CLE,930,-11,1158,-15,0,927
10,22,9E,5443,RIC,LGA,1125,-1,1251,-9,0,292
3,23,WN,1404,DEN,SNA,1640,22,1805,20,0,846
8,23,F9,1617,RDU,DTW,1717,-8,1912,-22,0,501
4,23,WN,1722,OGG,SMF,925,-5,1730,-7,0,2404
10,22,MQ,3644,DFW,LIT,1853,21,2005,27,0,304
8,23,OH,5334,DCA,BTV,2206,-5,2351,3,0,437
11,22,OO,4970,LRD,DFW,605,-8,733,3,0,396
7,19,UA,535,SFO,EWR,1115,-10,2007,46,0,2565
6,23,DL,756,MSP,LAX,850,6,1049,6,0,1535
11,19,UA,546,IAD,MCI,1745,-13,1932,6,0,926
7,22,AA,2316,CLT,BWI,1310,51,1429,77,0,361
1,22,UA,1479,SFO,ORD,630,-2,1240,-5,0,1846
1,21,OO,3543,ORD,MSP,1741,-1,1925,-33,0,334
10,19,DL,424,DTW,MSN,2020,9,2035,8,0,311
11,19,OO,3208,FSD,ORD,528,21,729,71,0,463
5,19,YV,5931,DFW,ABQ,855,96,949,88,0,569
8,22,OO,5295,BHM,DEN,822,-10,1035,-28,0,1083
5,23,AA,1675,CLT,MIA,1215,-8,1419,-19,0,650
8,19,AA,1159,MIA,ORD,1645,385,1922,361,0,1197
6,19,YX,4496,BDL,PHL,1441,-10,1604,-19,0,196
8,20,WN,1754,HNL,KOA,735,-6,830,-19,0,163
10,21,AA,1470,MSY,DFW,730,-4,920,-19,0,447
8,19,OO,3098,RAP,ORD,1151,-1,1505,-8,0,780
12,22,UA,1959,ANC,DEN,2358,69,705,80,0,2405
5,22,WN,1748,DCA,MKE,1155,25,1300,13,0,634
2,20,WN,5303,DEN,TPA,1250,-7,1805,-23,0,1506
3,21,DL,457,DCA,ATL,700,-4,900,-14,0,547
7,20,WN,3221,BNA,BWI,1740,-4,2025,-10,0,587
7,20,AA,1670,RSW,PHL,1437,-4,1721,12,0,993
3,20,OO,4108,GEG,SLC,1649,0,1945,-23,0,546
3,22,DL,517,ATL,JFK,2119,13,2335,-11,0,760
5,19,F9,678,DEN,MCO,33,6,606,1,0,1546
8,19,DL,1780,LGA,TPA,1140,37,1440,28,0,1010
10,19,DL,740,PIT,ATL,1717,-2,1901,-10,0,526
5,20,OO,5379,FAR,DEN,845,-10,1000,-26,0,627
7,23,WN,3278,OMA,DAL,1505,15,1650,18,0,586
5,22,DL,2754,PHX,MSP,50,0,544,-17,0,1276
4,19,MQ,4039,DFW,GCK,1225,-4,1358,-13,0,404
6,19,AA,524,PHX,ONT,955,-1,1112,-5,0,325
1,19,WN,1950,LAX,RNO,1155,1,1330,-1,0,391
12,22,AA,2078,DFW,SMF,1140,-4,1326,1,0,1431
10,19,WN,295,HOU,BWI,2045,-4,40,-32,0,1246
3,20,AA,1441,DFW,TUS,1730,,1753,,1,813
5,19,AS,112,ANC,SEA,800,-6,1230,-24,0,1448
11,21,OH,5512,PHL,IND,1349,-5,1559,-17,0,588
12,19,OO,5037,ORD,MKG,1039,5,1240,-3,0,119
8,22,YV,5799,HOU,DFW,1224,12,1340,13,0,247
3,20,G4,1341,CVG,PIE,1218,-21,1424,-34,0,776
3,21,9E,5151,SYR,JFK,1210,-5,1318,-5,0,209
9,22,YX,3498,ORD,MEM,1954,90,2148,89,0,491
3,22,MQ,4066,DFW,SBP,1125,-2,1306,11,0,1360
12,22,WN,105,SNA,LAS,730,,840,,1,226
3,19,YX,5954,BOS,CMH,932,-6,1150,-10,0,640
6,20,AS,986,SEA,MSP,1800,17,2323,25,0,1399
6,23,OO,5298,MKE,ORD,702,-5,801,-5,0,67
1,22,YX,4540,JFK,RDU,1645,-2,1835,-4,0,427
7,23,WN,1733,BWI,CMH,2250,51,5,48,0,337
1,20,AA,1347,IAH,MIA,559,40,928,29,0,964
8,23,WN,2946,LGB,LAS,1940,-4,2045,0,0,231
6,19,AS,1029,BUR,SEA,1050,0,1330,-12,0,937
8,21,DL,1276,MIA,LGA,1928,-7,2238,-23,0,1096
6,21,G4,6377,VPS,CVG,1000,30,1249,54,0,600
9,19,UA,2139,ORD,FLL,815,-4,1225,-10,0,1182
12,22,UA,1605,LAX,BWI,2307,7,657,18,0,2329
1,20,DL,2349,ATL,DCA,1219,-2,1400,-11,0,547
5,20,G4,1503,PGD,CID,640,-12,832,-2,0,1170
10,20,DL,1593,ATL,CVG,1229,-5,1350,-5,0,373
10,19,DL,1878,ATL,EWR,1842,53,2100,41,0,746
7,22,DL,1435,MCO,DTW,1238,4,1520,10,0,957
8,23,OH,5612,BTR,CLT,713,5,1018,-3,0,675
4,23,NK,395,PHL,LAS,1500,-6,1737,-29,0,2176
12,19,OH,5269,CAK,CLT,908,3,1103,1,0,394
6,19,YV,5716,DFW,AMA,1035,-2,1151,0,0,312
10,19,AA,2661,PHL,CLT,835,-3,1038,-2,0,449
9,20,OO,5652,SFO,SLC,1845,0,2130,1,0,599
11,22,OO,3583,FAT,SLC,1251,18,1533,10,0,501
11,21,AA,1350,DTW,PHX,1750,-8,1922,-52,0,1671
9,22,UA,2139,IAH,DFW,724,-10,840,-27,0,224
7,23,WN,2013,SMF,DEN,1350,38,1710,33,0,909
12,21,AA,2866,DCA,DFW,600,-5,848,-39,0,1192
2,23,MQ,3635,MLI,ORD,600,-8,719,-29,0,139
6,21,DL,1705,SLC,SNA,1719,-1,1808,-6,0,588
12,21,WN,2391,LAX,PHX,1330,20,1555,0,0,370
1,20,WN,1308,LAS,TUS,2115,-7,2330,-19,0,365
7,23,DL,2429,STL,DTW,1047,-2,1315,-5,0,440
8,23,G4,329,DEN,PIA,1114,-7,1415,-7,0,793
9,22,YV,6145,IAD,RDU,1732,15,1849,-4,0,224
2,19,DL,1847,MSP,SNA,1748,24,1950,59,0,1522
6,23,OO,3355,OAK,PDX,945,19,1119,21,0,543
4,23,B6,1271,ORH,JFK,1551,-14,1653,-4,0,150
5,19,9E,3332,GNV,ATL,1146,-1,1309,-10,0,300
10,20,OH,5538,GPT,CLT,723,-10,1015,-17,0,577
3,21,OO,5408,SLC,LAX,630,55,732,61,0,590
5,22,NK,680,MSY,FLL,615,171,903,175,0,674
8,21,AA,1672,CLT,SLC,943,-1,1205,-1,0,1727
2,23,HA,255,OGG,HNL,1320,24,1405,56,0,100
10,19,AA,623,CLT,PHX,1125,-3,1257,-7,0,1773
5,23,NK,356,MCO,IAH,1646,5,1822,-5,0,854
11,20,9E,5066,MSN,ATL,1335,-5,1641,-21,0,707
12,19,WN,1309,PHX,OAK,1905,5,2000,-4,0,646
8,23,WN,3294,SMF,PHX,1640,-7,1835,-9,0,647
5,19,UA,375,CHS,ORD,1645,-10,1808,-31,0,760
2,23,WN,1385,SAN,SFO,2050,-7,2220,-16,0,447
4,21,YX,5678,ORD,JFK,645,-5,1003,-24,0,740
7,23,DL,2828,LAX,DEN,830,2,1153,-13,0,862
12,20,OO,3367,PSP,SFO,700,-8,830,-16,0,421
3,21,UA,2007,ORD,RSW,745,-12,1137,-34,0,1120
2,20,NK,563,ORD,SAN,1120,-2,1356,4,0,1723
2,20,YV,5952,DFW,CRP,2042,10,2206,31,0,354
5,23,UA,1892,PHX,LAX,2018,-6,2141,-6,0,370
6,22,DL,2445,BWI,ATL,835,-7,1023,-13,0,577
5,22,OH,5027,CLT,RIC,712,99,830,80,0,257
7,19,AS,1088,SFO,IAD,1545,39,2359,62,0,2419
5,22,WN,1407,SNA,SJC,1435,8,1550,2,0,342
4,22,UA,2637,SBA,DEN,530,-8,852,-23,0,916
11,21,MQ,4401,MLI,ORD,600,-11,721,-41,0,139
1,20,DL,1974,CHS,ATL,700,-8,820,-13,0,259
8,22,WN,3151,LAS,SNA,1150,7,1255,13,0,226
2,20,UA,2121,DEN,LGA,1615,-5,2151,6,0,1620
1,20,DL,2371,LAS,JFK,1215,-3,2012,10,0,2248
2,23,WN,2845,RDU,BWI,1930,-4,2035,-15,0,255
1,23,B6,218,JFK,BOS,1400,-11,1513,-16,0,187
5,23,HA,156,HNL,OGG,740,2,820,6,0,100
6,23,DL,2090,DTW,CLT,1740,6,1928,-7,0,500
10,19,MQ,3484,CLT,FNT,1151,-6,1359,-14,0,555
11,22,AS,286,PDX,DFW,615,-5,1155,-15,0,1616
1,20,G4,972,PIE,SGF,1336,-7,1511,-10,0,895
3,19,WN,1557,BWI,RDU,815,-3,930,-22,0,255
1,20,WN,3789,ONT,DEN,645,-2,950,-9,0,819
4,22,YV,6020,DCA,IAH,2000,-6,2228,-7,0,1208
7,21,OO,3873,HLN,SLC,1245,-13,1416,-21,0,402
1,20,OH,5623,VPS,CLT,746,,1037,,1,460
8,21,QX,2464,LAX,LAS,1900,115,2015,115,0,236
7,21,DL,669,ATL,PWM,1946,128,2226,120,0,1027
8,19,G4,75,AUS,LAS,1822,63,1904,58,0,1090
1,19,HA,138,HNL,KOA,629,-7,716,-11,0,163
5,22,DL,562,LAX,JFK,1120,84,1947,74,0,2475
7,23,DL,2731,ATL,TLH,1513,-4,1616,-14,0,223
12,19,DL,2998,DTW,BNA,1245,-4,1330,-19,0,456
8,21,AA,1466,MIA,JFK,900,-3,1200,-9,0,1089
5,22,NK,3777,IAH,EWR,1505,102,1929,130,0,1400
4,23,UA,1537,RSW,EWR,1347,-4,1647,2,0,1068
11,22,UA,2394,BOS,EWR,1305,-4,1430,1,0,200
8,22,MQ,3397,DFW,BRO,2225,0,2359,-8,0,482
3,21,NK,2241,LBE,FLL,1935,21,2211,18,0,980
12,19,YX,3435,DFW,EWR,1621,20,2046,18,0,1372
8,21,WN,1808,STL,MCO,630,-6,945,-7,0,882
8,22,AA,2489,VPS,CLT,1059,82,1336,74,0,460
6,20,DL,940,JAN,ATL,1640,-7,1859,-13,0,341
9,21,DL,1451,SNA,SLC,1655,9,1941,31,0,588
3,22,WN,1484,DAL,MSY,730,13,855,0,0,436
5,22,WN,5250,RNO,LAX,2145,-9,2320,-26,0,391
8,19,WN,4498,PHX,SJC,1305,-5,1500,-20,0,621
4,22,F9,1591,RDU,ATL,1703,72,1833,83,0,356
12,19,WN,1473,PDX,DEN,1540,-1,1855,-2,0,991
12,19,WN,6206,BWI,BNA,1545,-4,1650,-22,0,587
1,19,DL,954,ATL,CLT,735,-1,855,-3,0,226
3,21,AA,2023,LGA,DFW,645,-9,949,-4,0,1389
11,22,DL,848,ATL,MCO,2155,-1,2326,-8,0,404
7,19,WN,986,FLL,MCO,515,3,620,5,0,177
4,19,UA,1814,IAD,BNA,2230,-7,2321,-12,0,542
12,19,AA,1843,CLT,BOS,2009,-2,2222,-4,0,728
7,22,MQ,4209,DFW,SPS,912,-7,1008,2,0,113
10,21,B6,1064,SJU,RDU,1955,8,2329,-6,0,1433
9,19,YX,4594,MSP,DCA,700,-7,1039,-23,0,931
4,19,WN,342,HOU,MDW,1215,9,1445,-4,0,937
4,19,OO,3528,FWA,ATL,815,-1,1012,-17,0,508
6,21,YX,4989,SYR,DCA,635,-2,757,-8,0,298
6,23,AA,2784,DCA,ORD,1633,-3,1744,-13,0,612
11,20,OO,5036,CKB,ORD,700,-10,750,-34,0,444
10,22,OH,5623,DCA,BHM,737,1,845,-19,0,653
1,21,OO,5298,DEN,SLC,1745,-2,1929,-7,0,391
6,20,MQ,3600,FSD,ORD,550,14,728,-1,0,463
9,20,HA,332,HNL,ITO,1430,7,1522,6,0,216
9,19,OO,2999,ORD,FWA,1135,14,1334,6,0,157
6,19,WN,4256,EWR,AUS,2025,-5,2325,-4,0,1504
1,21,WN,4945,PHX,OMA,2000,-3,2325,-3,0,1037
11,22,WN,2138,BNA,PHL,930,11,1230,0,0,675
10,21,AA,1121,GRR,CLT,1920,0,2122,-12,0,583
7,22,AA,1783,CLT,SFO,1840,127,2101,142,0,2296
7,22,G4,1747,SWF,PGD,1152,29,1445,28,0,1101
6,19,OH,5276,DCA,TYS,727,-8,857,-3,0,437
9,21,F9,2947,PHX,SAN,805,-12,920,-15,0,304
2,23,WN,2383,IND,ATL,835,0,1015,-14,0,432
3,19,YV,6104,IAD,SYR,2200,-2,2315,1,0,296
1,21,DL,2124,ATL,BOS,1225,1,1452,-20,0,946
3,20,HA,519,ITO,OGG,1715,-7,1756,-6,0,121
1,23,AA,2051,ELP,ORD,1150,270,1552,259,0,1236
5,22,YX,4748,DCA,DSM,2007,-10,2150,-18,0,897
5,23,WN,3033,LAS,SNA,1115,11,1220,14,0,226
4,19,OO,3942,MLU,ATL,600,-5,836,14,0,448
5,22,AA,1897,CLT,RDU,1315,0,1414,-1,0,130
11,22,WN,2625,PHX,STL,1110,23,1505,10,0,1262
3,19,DL,1716,CMH,ATL,700,-5,838,-23,0,447
10,19,WN,2172,DCA,FLL,1335,-5,1615,-6,0,899
2,20,DL,1691,DTW,ATL,955,-1,1206,-16,0,594
5,23,AA,790,CLT,JFK,1805,14,2000,15,0,541
10,22,WN,170,BNA,MDW,700,-1,835,-13,0,395
4,23,DL,2076,DTW,JFK,1945,140,2140,124,0,509
5,21,OO,4704,DEN,CID,950,-3,1252,-16,0,692
6,21,YV,6096,IAH,DCA,1000,0,1405,15,0,1208
5,20,OO,4493,LAX,TUS,1645,-6,1810,-16,0,451
10,21,F9,1516,ATL,MIA,1748,-5,1945,-4,0,594
6,21,DL,2584,DTW,STL,1555,-6,1632,-16,0,440
8,20,WN,3360,RSW,BWI,1750,65,2010,107,0,919
2,19,WN,743,MSP,DEN,610,-4,725,11,0,680
6,21,WN,2529,DAL,MCO,1430,29,1815,48,0,973
10,19,UA,616,SFO,ORD,650,-5,1303,-2,0,1846
2,22,DL,1063,ATL,ABQ,2055,45,2219,32,0,1269
11,22,MQ,4222,LFT,DFW,1822,-2,1955,-4,0,351
4,19,AA,846,OKC,DFW,1036,-7,1145,-10,0,175
3,22,AA,2353,ORD,CLT,930,-5,1230,-22,0,599
8,21,YV,5751,DFW,TUL,1229,15,1341,4,0,237
11,21,WN,6103,ELP,PHX,700,9,825,2,0,347
1,21,DL,1403,ATL,FLL,1530,8,1719,10,0,581
3,19,B6,1237,BOS,DTW,1543,-10,1755,-11,0,632
11,21,DL,2593,STL,ATL,1259,-5,1526,-7,0,484
1,20,UA,652,BOS,DEN,1152,-6,1440,-3,0,1754
7,19,WN,6499,MCO,STL,1810,146,1945,156,0,882
12,20,DL,1449,ORF,ATL,1910,203,2103,184,0,516
6,23,9E,4906,ATL,MLU,1010,-1,1048,-20,0,448
5,19,YX,5939,JFK,CMH,940,-3,1123,2,0,483
8,22,UA,2109,PIT,DEN,858,-10,1023,-29,0,1290
9,20,OH,5145,AGS,CLT,1255,-5,1400,-14,0,140
2,19,AA,1037,PHX,DEN,1545,-6,1731,-6,0,602
8,22,OO,4055,SJC,SEA,745,-1,1005,2,0,696
12,22,MQ,3535,CWA,ORD,1442,-10,1558,-9,0,213
11,20,OH,5249,DFW,BHM,1050,-4,1231,5,0,597
8,23,NK,172,DTW,LGA,1514,-4,1659,-6,0,502
3,19,WN,5117,PDX,DEN,1530,1,1855,-5,0,991
2,23,AA,1791,LGA,ORD,1730,-10,1929,-45,0,733
2,22,OO,4678,BOI,SFO,600,-5,708,-21,0,522
6,23,B6,1267,HPN,PBI,2030,13,2317,24,0,1056
1,20,AA,1637,CLT,JAX,1327,-3,1452,-5,0,328
12,20,OO,5140,ORD,MKG,1600,0,1805,-20,0,119
5,22,WN,251,SAN,SMF,1255,61,1430,51,0,480
8,21,9E,4877,DTW,BDL,1550,-5,1730,-4,0,549
9,21,YX,5769,BOS,MCI,830,-6,1053,-3,0,1256
10,22,AA,856,DFW,PHL,700,-6,1108,-12,0,1303
8,21,YV,6303,IAH,BTR,1225,-13,1330,9,0,253
4,19,WN,3652,LAS,HOU,900,,1355,,1,1235
6,19,AA,494,CLT,RDU,2235,-4,2330,42,0,130
4,20,AA,2010,MCO,CLT,1035,-7,1225,-15,0,468
7,23,WN,3847,PHX,DEN,1450,-2,1740,-10,0,602
12,22,DL,1490,RSW,ATL,655,-3,843,-9,0,515
2,21,YX,5747,RDU,DTW,1115,-5,1313,-20,0,501
6,22,DL,782,SLC,BOS,1750,11,29,6,0,2105
12,21,WN,197,DEN,GEG,2220,41,2350,30,0,836
1,22,9E,5068,MSP,MLI,1530,-4,1645,1,0,274
7,20,G4,2493,DSM,PGD,933,-16,1319,-13,0,1206
12,22,OO,4780,IAH,GSP,1229,3,1548,-8,0,837
3,20,WN,838,BWI,BOS,1025,4,1155,-17,0,369
6,19,G4,1127,MYR,CKB,1522,-7,1640,-12,0,394
6,20,WN,6881,BWI,ORF,1820,22,1915,8,0,159
2,19,WN,740,CMH,BWI,1145,-1,1305,-10,0,337
11,21,WN,1980,DEN,MCI,1930,23,2205,13,0,533
11,19,OH,5263,AGS,CLT,525,5,630,-10,0,140
9,19,WN,323,DAL,LAX,730,0,840,-10,0,1246
1,23,AA,1981,DFW,SBA,1043,,1223,,1,1316
3,23,DL,371,CVG,SEA,1800,-4,2008,-12,0,1965
12,19,AA,577,DFW,DEN,2055,14,2204,-7,0,641
6,19,HA,165,OGG,HNL,911,-6,951,-1,0,100
1,22,MQ,3624,LSE,ORD,1305,-7,1419,-9,0,215
9,22,MQ,3674,SDF,DFW,1229,0,1349,-21,0,733
6,21,UA,2287,ORD,OMA,2015,-5,2137,-8,0,416
3,20,9E,5316,CVG,CLT,705,-2,856,-14,0,335
10,19,9E,5088,CLE,BDL,1958,-7,2138,-25,0,476
2,20,9E,5145,MSP,GRB,955,-2,1117,-16,0,252
2,20,OO,3659,MSP,GFK,1245,-1,1411,-18,0,284
8,21,OO,5740,DEN,ASE,1555,-5,1641,7,0,125
5,22,DL,891,PHX,SLC,1330,-2,1606,-4,0,507
4,23,WN,2394,BNA,DEN,2040,16,2235,10,0,1014
12,22,DL,887,ATL,BHM,1300,-4,1252,-11,0,134
4,23,NK,1726,FLL,ACY,645,20,914,24,0,977
12,21,AA,1495,ATL,MIA,1420,0,1626,-7,0,594
7,21,WN,453,DEN,LAS,1440,,1535,,1,628
10,22,AA,2656,DFW,AUS,2100,-4,2200,7,0,190
4,21,OH,5201,IAD,CLT,613,-8,755,7,0,322
7,23,DL,1386,ATL,MIA,1510,38,1710,25,0,594
4,21,YX,4864,IAH,PHL,1500,-8,1933,-40,0,1325
8,22,UA,491,BZN,DEN,653,0,842,-7,0,524
5,19,AA,2925,MIA,PHL,1200,-4,1447,-15,0,1013
1,20,UA,465,MSN,DEN,1444,10,1623,-7,0,826
4,23,B6,602,FLL,JFK,1240,11,1542,-12,0,1069
5,20,F9,244,DEN,IAH,1515,-8,1840,-1,0,862
4,22,OO,5076,LWB,ORD,1104,0,1209,-10,0,489
11,22,F9,458,DEN,MSP,1042,-1,1344,-1,0,680
4,22,F9,2091,LAS,SMF,1330,-6,1506,6,0,397
9,19,WN,871,OAK,SEA,1225,36,1435,22,0,672
4,23,AA,1260,DFW,LIT,1636,1,1747,0,0,304
12,21,OO,4650,DEN,TUS,1855,15,2109,1,0,639
6,19,AA,2225,FAT,DFW,1200,12,1715,-3,0,1313
8,20,AA,1377,MIA,ORD,1515,-4,1741,-13,0,1197
11,22,AA,969,PDX,LAX,616,-7,840,-17,0,834
8,21,WN,3674,HOU,IND,1640,126,2000,121,0,861
9,19,MQ,3331,MIA,ORF,2132,-7,2354,-12,0,802
3,20,WN,2375,MCO,MSY,1610,-7,1700,-16,0,551
8,19,YV,5954,HSV,DFW,745,-1,949,-5,0,603
4,21,WN,175,DAL,FLL,635,0,1025,-14,0,1108
1,20,UA,2323,EWR,BOS,1930,34,2051,25,0,200
11,21,DL,1332,ORD,ATL,1849,-4,2146,-7,0,606
8,21,WN,2076,MCO,BUF,850,8,1120,11,0,1011
5,21,UA,265,DEN,SLC,2015,-4,2143,-8,0,391
8,22,F9,1199,MCO,SAT,638,-7,832,-23,0,1041
12,19,DL,2947,DTW,MSY,2019,-4,2205,-10,0,926
8,21,WN,1854,HOU,BNA,2145,3,2335,0,0,670
2,20,AS,1812,PDX,SFO,600,-2,750,-17,0,550
11,20,9E,4781,MSP,FSD,1540,-1,1656,-28,0,196
1,20,WN,1924,SJC,DAL,635,8,1205,-8,0,1450
3,23,UA,1541,IAH,DFW,730,-4,844,-17,0,224
5,22,OO,5188,MEI,PIB,1832,85,1909,78,0,69
5,22,OO,5102,DEN,JMS,1750,-2,2043,57,0,573
8,21,AS,73,JNU,ANC,730,-14,910,1,0,571
5,23,DL,1262,LGA,ORD,1630,47,1826,48,0,733
9,20,AS,770,SEA,TPA,750,-13,1614,-17,0,2520
4,20,WN,2043,PHX,LAS,1000,,1105,,1,255
9,21,OO,5570,DEN,RAP,1747,10,1905,1,0,300
7,22,OO,3531,IND,MSP,1100,3,1147,-8,0,503
8,22,AA,1651,SAN,CLT,734,-2,1521,48,0,2077
10,19,WN,649,ATL,STL,910,-1,955,-2,0,484
2,23,OO,5605,SFO,ACV,1610,10,1732,5,0,250
7,19,WN,2785,DEN,SEA,2205,24,2355,13,0,1024
6,21,YX,3554,TVC,ORD,930,-6,945,-11,0,224
5,22,F9,467,OKC,DEN,1832,22,1935,-5,0,495
9,19,DL,2294,LAS,JFK,1645,2,49,-6,0,2248
6,19,OO,3724,BUF,DTW,1203,-3,1315,-17,0,241
1,22,B6,1566,SAT,BOS,1520,,2011,,1,1764
5,19,WN,1810,MCO,CMH,1645,0,1900,-18,0,802
5,19,WN,4871,PHX,MDW,1600,2,2115,-4,0,1444
2,21,NK,6,FLL,ORD,1500,-5,1717,-3,0,1182
11,22,HA,29,SEA,OGG,935,-7,1345,1,0,2640
1,22,UA,2107,LAS,ORD,2352,-4,525,-14,0,1514
1,23,WN,370,BWI,IND,1905,-4,2055,-15,0,516
2,20,WN,6454,HOU,TPA,1945,0,2245,-18,0,781
3,20,DL,2297,ATL,JAX,1447,,1555,,1,270
9,21,WN,4599,DEN,MDW,920,-3,1235,-15,0,895
4,22,DL,2452,MSP,ATL,1010,-1,1334,-22,0,907
5,19,AA,1386,PHX,SLC,1700,32,1934,26,0,507
8,19,DL,2680,ATL,SEA,1051,-1,1317,-9,0,2182
6,19,WN,2130,SAN,SJC,1500,0,1615,0,0,417
5,21,OH,5140,BHM,CLT,913,-12,1147,-20,0,350
9,22,QX,2008,PDX,SEA,1800,-4,1856,-2,0,129
10,20,DL,1050,DFW,SLC,600,-6,745,-14,0,989
11,21,WN,4446,BWI,DEN,1305,6,1510,-7,0,1491
7,23,DL,1353,SLC,IAD,1740,-4,2341,-34,0,1828
4,22,AA,2782,IND,DFW,600,-4,729,9,0,761
12,20,DL,1082,MSP,ATL,530,-3,855,-4,0,907
10,19,YX,3488,ORD,MCI,1034,-11,1214,-3,0,403
3,20,NK,404,FLL,ATL,830,2,1029,-19,0,581
11,20,AA,2086,PHL,DFW,840,-3,1140,-16,0,1303
5,23,OO,3497,SEA,GEG,2255,-6,2355,-3,0,224
1,23,AS,171,LAS,SEA,745,-8,1033,3,0,867
4,22,B6,1980,FLL,DCA,930,2,1159,-20,0,899
11,20,DL,1351,ATL,TUL,2056,0,2153,9,0,674
1,20,AA,1770,CLT,MLB,1440,109,1619,120,0,490
4,23,YX,3473,DTW,EWR,1102,-2,1258,-30,0,488
12,19,OH,5147,PHL,CRW,1045,19,1217,13,0,356
10,20,9E,4829,ALB,DTW,600,-5,747,-13,0,489
4,23,AA,1085,GSO,CLT,1841,3,1935,-11,0,83
6,22,9E,5342,MSP,CLE,2035,-4,2332,-16,0,622
5,23,DL,2941,LGA,MSP,800,70,1000,66,0,1020
4,23,AA,1506,IND,DFW,1231,-4,1400,2,0,761
5,23,WN,1739,MDW,MSP,815,-2,940,-12,0,349
9,22,YX,3615,ORF,EWR,1230,-9,1402,-6,0,284
5,22,NK,1319,MCO,EWR,914,,1159,,1,937
11,19,WN,1439,SAN,SMF,2140,-3,2315,-12,0,480
5,22,DL,2050,FLL,DTW,1641,3,1940,-6,0,1127
6,23,AS,120,ANC,JNU,1755,-11,1932,-14,0,571
3,21,AS,83,SEA,ANC,700,-2,945,34,0,1448
12,22,AA,1592,LAS,AUS,1533,62,2009,67,0,1090
5,23,AA,2032,LGA,CLT,1130,0,1337,-2,0,544
10,21,YV,6212,CLT,IAH,1135,-13,1333,-37,0,912
7,19,WN,1892,LAS,STL,800,-1,1310,-9,0,1371
12,22,YX,4602,CLE,JFK,1221,-3,1400,-2,0,425
8,20,WN,3266,OAK,PHX,1210,-2,1410,-21,0,646
10,19,AA,1891,EWR,CLT,1725,-1,1930,-4,0,529
11,21,QX,2030,GTF,SEA,1454,7,1553,7,0,512
